Groups:
ADC_3[13..0] =, ADC_3[13], ADC_3[12], ADC_3[11], ADC_3[10], ADC_3[9], ADC_3[8], ADC_3[7], ADC_3[6], ADC_3[5], ADC_3[4], ADC_3[3], ADC_3[2], ADC_3[1], ADC_3[0],  signed decimal
reg_adc3_sync[13..0] =, reg_adc3_sync[13], reg_adc3_sync[12], reg_adc3_sync[11], reg_adc3_sync[10], reg_adc3_sync[9], reg_adc3_sync[8], reg_adc3_sync[7], reg_adc3_sync[6], reg_adc3_sync[5], reg_adc3_sync[4], reg_adc3_sync[3], reg_adc3_sync[2], reg_adc3_sync[1], reg_adc3_sync[0],  signed decimal

Data:
time unit: s, ADC_3[13..0], ADC_3[13], ADC_3[12], ADC_3[11], ADC_3[10], ADC_3[9], ADC_3[8], ADC_3[7], ADC_3[6], ADC_3[5], ADC_3[4], ADC_3[3], ADC_3[2], ADC_3[1], ADC_3[0], reg_adc3_sync[13..0], reg_adc3_sync[13], reg_adc3_sync[12], reg_adc3_sync[11], reg_adc3_sync[10], reg_adc3_sync[9], reg_adc3_sync[8], reg_adc3_sync[7], reg_adc3_sync[6], reg_adc3_sync[5], reg_adc3_sync[4], reg_adc3_sync[3], reg_adc3_sync[2], reg_adc3_sync[1], reg_adc3_sync[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
104, 106, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 71, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
105, 317, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
106, 316, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
107, 317, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 69, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
108, 315, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 69, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
109, 121, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 69, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 
110, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
111, 149, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 72, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
112, 125, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
113, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
114, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
115, 185, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 83, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
116, 151, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
117, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
118, 157, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 94, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
119, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 98, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
120, 131, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 101, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
121, 148, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
122, 152, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
123, 209, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 107, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
124, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 108, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
125, 153, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 108, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
126, 169, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 107, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
127, 334, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 106, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
128, 368, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
129, 380, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
130, 429, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 98, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
131, 120, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
132, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
133, 174, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
134, 157, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
135, 197, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 84, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
136, 211, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 82, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
137, 184, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
138, 58, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
139, 82, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
140, 174, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
141, 156, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
142, 197, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 84, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
143, 197, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
144, 201, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
145, 145, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
146, 91, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
147, 132, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
148, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 100, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
149, 146, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
150, 160, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
151, 165, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 103, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
152, 194, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
153, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
154, 280, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
155, 109, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
156, 190, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 94, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
157, 322, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
158, 328, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
159, 380, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
160, 70, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
161, 166, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 81, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
162, 118, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
163, 205, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
164, 333, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
165, 330, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
166, 315, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
167, 129, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
168, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
169, 157, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
170, 173, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
171, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
172, 183, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 84, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
173, 184, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
174, 165, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
175, 83, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
176, 201, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
177, -8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
178, 116, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
179, 133, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
180, 137, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 104, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
181, 194, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 105, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
182, 88, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
183, 259, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 105, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
184, -19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 105, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
185, 198, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 103, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
186, 327, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
187, 329, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 100, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
188, 420, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
189, 90, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
190, 112, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
191, 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
192, 186, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
193, 314, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 84, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
194, 313, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 81, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
195, 310, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
196, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
197, 90, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
198, 121, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
199, 125, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
200, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
201, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
202, 170, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
203, 128, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
204, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
205, 150, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
206, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
207, 148, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
208, 149, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 93, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
209, 153, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
210, 182, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
211, 85, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
212, 243, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
213, 167, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
214, 193, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
215, 193, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 94, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
216, 217, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
217, 151, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 89, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
218, 91, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
219, 146, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 85, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
220, 182, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
221, 317, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
222, 319, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
223, 321, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 77, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
224, 310, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 75, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
225, 132, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
226, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 73, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 
227, 109, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
228, 125, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 
229, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 75, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
230, 181, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 76, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 
231, 185, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 
232, 169, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
233, 79, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 81, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
234, 236, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
235, 66, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
236, 148, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
237, 149, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 90, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
238, 153, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 92, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
239, 205, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 94, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
240, 87, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 95, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
241, 269, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
242, 117, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
243, 245, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 97, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
244, 341, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 96, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
