time unit: s, ADC_OF1, CS_ADC, MOSI, MISO, ADC_D1[13..0], ADC_D1[13], ADC_D1[12], ADC_D1[11], ADC_D1[10], ADC_D1[9], ADC_D1[8], ADC_D1[7], ADC_D1[6], ADC_D1[5], ADC_D1[4], ADC_D1[3], ADC_D1[2], ADC_D1[1], ADC_D1[0], 
1928,0,1,1,1,-3610,1,1,0,0,0,1,1,1,1,0,0,1,1,0, 
1929,0,1,1,1,-3624,1,1,0,0,0,1,1,1,0,1,1,0,0,0, 
1930,0,1,1,1,-3638,1,1,0,0,0,1,1,1,0,0,1,0,1,0, 
1931,0,1,1,1,-3658,1,1,0,0,0,1,1,0,1,1,0,1,1,0, 
1932,0,1,1,1,-3682,1,1,0,0,0,1,1,0,0,1,1,1,1,0, 
1933,0,1,1,1,-3697,1,1,0,0,0,1,1,0,0,0,1,1,1,1, 
1934,0,1,1,1,-3712,1,1,0,0,0,1,1,0,0,0,0,0,0,0, 
1935,0,1,1,1,-3722,1,1,0,0,0,1,0,1,1,1,0,1,1,0, 
1936,0,1,1,1,-3734,1,1,0,0,0,1,0,1,1,0,1,0,1,0, 
1937,0,1,1,1,-3739,1,1,0,0,0,1,0,1,1,0,0,1,0,1, 
1938,0,1,1,1,-3745,1,1,0,0,0,1,0,1,0,1,1,1,1,1, 
1939,0,1,1,1,-3754,1,1,0,0,0,1,0,1,0,1,0,1,1,0, 
1940,0,1,1,1,-3765,1,1,0,0,0,1,0,1,0,0,1,0,1,1, 
1941,0,1,1,1,-3774,1,1,0,0,0,1,0,1,0,0,0,0,1,0, 
1942,0,1,1,1,-3776,1,1,0,0,0,1,0,1,0,0,0,0,0,0, 
1943,0,1,1,1,-3784,1,1,0,0,0,1,0,0,1,1,1,0,0,0, 
1944,0,1,1,1,-3790,1,1,0,0,0,1,0,0,1,1,0,0,1,0, 
1945,0,1,1,1,-3795,1,1,0,0,0,1,0,0,1,0,1,1,0,1, 
1946,0,1,1,1,-3801,1,1,0,0,0,1,0,0,1,0,0,1,1,1, 
1947,0,1,1,1,-3803,1,1,0,0,0,1,0,0,1,0,0,1,0,1, 
1948,0,1,1,1,-3808,1,1,0,0,0,1,0,0,1,0,0,0,0,0, 
1949,0,1,1,1,-3814,1,1,0,0,0,1,0,0,0,1,1,0,1,0, 
1950,0,1,1,1,-3820,1,1,0,0,0,1,0,0,0,1,0,1,0,0, 
1951,0,1,1,1,-3821,1,1,0,0,0,1,0,0,0,1,0,0,1,1, 
1952,0,1,1,1,-3825,1,1,0,0,0,1,0,0,0,0,1,1,1,1, 
1953,0,1,1,1,-3831,1,1,0,0,0,1,0,0,0,0,1,0,0,1, 
1954,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
1955,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1956,0,1,1,1,-3838,1,1,0,0,0,1,0,0,0,0,0,0,1,0, 
1957,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
1958,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1959,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1960,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1961,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1962,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1963,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1964,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1965,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1966,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1967,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
1968,0,1,1,1,-3843,1,1,0,0,0,0,1,1,1,1,1,1,0,1, 
1969,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1970,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1971,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1972,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1973,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1974,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1975,0,1,1,1,-3837,1,1,0,0,0,1,0,0,0,0,0,0,1,1, 
1976,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
1977,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1978,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
1979,0,1,1,1,-3832,1,1,0,0,0,1,0,0,0,0,1,0,0,0, 
1980,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1981,0,1,1,1,-3832,1,1,0,0,0,1,0,0,0,0,1,0,0,0, 
1982,0,1,1,1,-3832,1,1,0,0,0,1,0,0,0,0,1,0,0,0, 
1983,0,1,1,1,-3830,1,1,0,0,0,1,0,0,0,0,1,0,1,0, 
1984,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1985,0,1,1,1,-3831,1,1,0,0,0,1,0,0,0,0,1,0,0,1, 
1986,0,1,1,1,-3832,1,1,0,0,0,1,0,0,0,0,1,0,0,0, 
1987,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
1988,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
1989,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1990,0,1,1,1,-3842,1,1,0,0,0,0,1,1,1,1,1,1,1,0, 
1991,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
1992,0,1,1,1,-3839,1,1,0,0,0,1,0,0,0,0,0,0,0,1, 
1993,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
1994,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1995,0,1,1,1,-3830,1,1,0,0,0,1,0,0,0,0,1,0,1,0, 
1996,0,1,1,1,-3829,1,1,0,0,0,1,0,0,0,0,1,0,1,1, 
1997,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
1998,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
1999,0,1,1,1,-3833,1,1,0,0,0,1,0,0,0,0,0,1,1,1, 
2000,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
2001,0,1,1,1,-3835,1,1,0,0,0,1,0,0,0,0,0,1,0,1, 
2002,0,1,1,1,-3834,1,1,0,0,0,1,0,0,0,0,0,1,1,0, 
2003,0,1,1,1,-3836,1,1,0,0,0,1,0,0,0,0,0,1,0,0, 
2004,0,1,1,1,-3838,1,1,0,0,0,1,0,0,0,0,0,0,1,0, 
2005,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
2006,0,1,1,1,-3841,1,1,0,0,0,0,1,1,1,1,1,1,1,1, 
2007,0,1,1,1,-3840,1,1,0,0,0,1,0,0,0,0,0,0,0,0, 
2008,0,1,1,1,-3843,1,1,0,0,0,0,1,1,1,1,1,1,0,1, 
2009,0,1,1,1,-3847,1,1,0,0,0,0,1,1,1,1,1,0,0,1, 
2010,0,1,1,1,-3846,1,1,0,0,0,0,1,1,1,1,1,0,1,0, 
2011,0,1,1,1,-3845,1,1,0,0,0,0,1,1,1,1,1,0,1,1, 
2012,0,1,1,1,-3823,1,1,0,0,0,1,0,0,0,1,0,0,0,1, 
2013,0,1,1,1,-3716,1,1,0,0,0,1,0,1,1,1,1,1,0,0, 
2014,0,1,1,1,-3501,1,1,0,0,1,0,0,1,0,1,0,0,1,1, 
2015,0,1,1,1,-3259,1,1,0,0,1,1,0,1,0,0,0,1,0,1, 
2016,0,1,1,1,-3062,1,1,0,1,0,0,0,0,0,0,1,0,1,0, 
2017,0,1,1,1,-2948,1,1,0,1,0,0,0,1,1,1,1,1,0,0, 
2018,0,1,1,1,-2938,1,1,0,1,0,0,1,0,0,0,0,1,1,0, 
2019,0,1,1,1,-3007,1,1,0,1,0,0,0,1,0,0,0,0,0,1, 
2020,0,1,1,1,-3131,1,1,0,0,1,1,1,1,0,0,0,1,0,1, 
2021,0,1,1,1,-3291,1,1,0,0,1,1,0,0,1,0,0,1,0,1, 
2022,0,1,1,1,-3465,1,1,0,0,1,0,0,1,1,1,0,1,1,1, 
2023,0,1,1,1,-3654,1,1,0,0,0,1,1,0,1,1,1,0,1,0, 
2024,0,1,1,1,-3842,1,1,0,0,0,0,1,1,1,1,1,1,1,0, 
2025,0,1,1,1,-4026,1,1,0,0,0,0,0,1,0,0,0,1,1,0, 
2026,0,1,1,1,-4200,1,0,1,1,1,1,1,0,0,1,1,0,0,0, 
2027,0,1,1,1,-4364,1,0,1,1,1,0,1,1,1,1,0,1,0,0, 
2028,0,1,1,1,-4518,1,0,1,1,1,0,0,1,0,1,1,0,1,0, 
2029,0,1,1,1,-4662,1,0,1,1,0,1,1,1,0,0,1,0,1,0, 
2030,0,1,1,1,-4801,1,0,1,1,0,1,0,0,1,1,1,1,1,1, 
2031,0,1,1,1,-4923,1,0,1,1,0,0,1,1,0,0,0,1,0,1, 
2032,0,1,1,1,-5034,1,0,1,1,0,0,0,1,0,1,0,1,1,0, 
2033,0,1,1,1,-5135,1,0,1,0,1,1,1,1,1,1,0,0,0,1, 
2034,0,1,1,1,-5230,1,0,1,0,1,1,1,0,0,1,0,0,1,0, 
2035,0,1,1,1,-5307,1,0,1,0,1,1,0,1,0,0,0,1,0,1, 
2036,0,1,1,1,-5381,1,0,1,0,1,0,1,1,1,1,1,0,1,1, 
2037,0,1,1,1,-5450,1,0,1,0,1,0,1,0,1,1,0,1,1,0, 
2038,0,1,1,1,-5510,1,0,1,0,1,0,0,1,1,1,1,0,1,0, 
2039,0,1,1,1,-5567,1,0,1,0,1,0,0,1,0,0,0,0,0,1, 
2040,0,1,1,1,-5618,1,0,1,0,1,0,0,0,0,0,1,1,1,0, 
2041,0,1,1,1,-5663,1,0,1,0,0,1,1,1,1,0,0,0,0,1, 
2042,0,1,1,1,-5704,1,0,1,0,0,1,1,0,1,1,1,0,0,0, 
2043,0,1,1,1,-5737,1,0,1,0,0,1,1,0,0,1,0,1,1,1, 
2044,0,1,1,1,-5769,1,0,1,0,0,1,0,1,1,1,0,1,1,1, 
2045,0,1,1,1,-5800,1,0,1,0,0,1,0,1,0,1,1,0,0,0, 
2046,0,1,1,1,-5824,1,0,1,0,0,1,0,1,0,0,0,0,0,0, 
2047,0,1,1,1,-5848,1,0,1,0,0,1,0,0,1,0,1,0,0,0, 
2048,0,1,1,1,-5871,1,0,1,0,0,1,0,0,0,1,0,0,0,1, 
2049,0,1,1,1,-5871,1,0,1,0,0,1,0,0,0,1,0,0,0,1, 
